"from","to","num_members","Government","Opposition","Church","Expert","weight"
"ORG02308","ORG00782",1,0,1,0,0,1
"ORG02308","ORG01085",1,1,0,0,0,1
"ORG02308","ORG01319",2,0,2,0,0,1
"ORG02308","ORG01630",2,1,0,0,1,1
"ORG02308","ORG01978",2,1,0,0,1,1
"ORG02308","ORG00245",2,2,0,0,0,1
"ORG02308","ORG02128",1,0,1,0,0,1
"ORG02308","ORG02383",1,0,1,0,0,1
"ORG02308","ORG00341",1,0,1,0,0,1
"ORG02308","ORG00360",1,0,1,0,0,1
"ORG02308","ORG00541",2,0,2,0,0,1
"ORG02308","ORG01725",1,0,1,0,0,1
"ORG02308","ORG01320",2,1,1,0,0,1
"ORG02308","ORG02183",1,0,1,0,0,1
"ORG02308","ORG01674",3,2,1,0,0,1
"ORG02308","ORG01624",1,1,0,0,0,1
"ORG02308","ORG00430",1,0,1,0,0,1
"ORG02308","ORG01818",1,0,1,0,0,1
"ORG02308","ORG01042",2,2,0,0,0,1
"ORG02308","ORG01880",3,0,3,0,0,1
"ORG02308","ORG01092",3,0,2,0,1,1
"ORG02308","ORG02405",1,0,1,0,0,1
"ORG02308","ORG01663",1,0,1,0,0,1
"ORG02308","ORG01872",1,0,1,0,0,1
"ORG02308","ORG01236",1,0,1,0,0,1
"ORG02308","ORG00397",1,1,0,0,0,1
"ORG02308","ORG00006",1,0,1,0,0,1
"ORG02308","ORG01897",1,0,1,0,0,1
"ORG02308","ORG02406",1,1,0,0,0,1
"ORG02308","ORG00522",1,0,1,0,0,1
"ORG02308","ORG02027",2,0,2,0,0,1
"ORG02308","ORG01228",1,0,1,0,0,1
"ORG02308","ORG01133",1,0,1,0,0,1
"ORG02308","ORG00675",1,0,1,0,0,1
"ORG02308","ORG02233",2,0,1,0,1,1
"ORG02308","ORG02230",1,0,1,0,0,1
"ORG02308","ORG01896",2,1,1,0,0,1
"ORG02308","ORG01846",1,0,1,0,0,1
"ORG02308","ORG02015",1,1,0,0,0,1
"ORG02308","ORG01705",1,0,0,0,1,1
"ORG02308","ORG01907",1,0,0,0,1,1
"ORG02308","ORG02149",1,0,1,0,0,1
"ORG02308","ORG01109",1,0,1,0,0,1
"ORG02308","ORG00889",2,1,1,0,0,1
"ORG02308","ORG00002",1,0,1,0,0,1
"ORG02308","ORG01917",1,0,1,0,0,1
"ORG02308","ORG01380",2,0,2,0,0,1
"ORG02308","ORG01844",2,1,1,0,0,1
"ORG02308","ORG02557",2,2,0,0,0,1
"ORG02308","ORG00393",1,0,0,0,1,1
"ORG02308","ORG00017",1,1,0,0,0,1
"ORG02308","ORG02681",1,0,1,0,0,1
"ORG02308","ORG01748",1,0,1,0,0,1
"ORG02308","ORG02427",1,0,1,0,0,1
"ORG02308","ORG00405",1,0,1,0,0,1
"ORG02308","ORG01900",3,3,0,0,0,1
"ORG02308","ORG01262",1,0,1,0,0,1
"ORG02308","ORG00682",1,0,1,0,0,1
"ORG02308","ORG01277",1,0,1,0,0,1
"ORG02308","ORG01653",1,0,1,0,0,1
"ORG02308","ORG00930",2,1,1,0,0,1
"ORG02308","ORG00163",1,0,0,0,1,1
"ORG02308","ORG02170",2,0,2,0,0,1
"ORG02308","ORG01677",1,0,1,0,0,1
"ORG02308","ORG01096",2,0,2,0,0,1
"ORG02308","ORG01331",1,0,1,0,0,1
"ORG02308","ORG01111",1,0,1,0,0,1
"ORG02308","ORG02146",1,0,1,0,0,1
"ORG02308","ORG01701",1,0,0,0,1,1
"ORG02308","ORG00144",2,0,2,0,0,1
"ORG02308","ORG01306",1,0,1,0,0,1
"ORG02308","ORG02525",1,0,1,0,0,1
"ORG02308","ORG02601",1,1,0,0,0,1
"ORG02308","ORG00109",1,0,1,0,0,1
"ORG02308","ORG01338",1,0,1,0,0,1
"ORG02308","ORG02552",1,1,0,0,0,1
"ORG02308","ORG01395",1,0,1,0,0,1
"ORG02308","ORG00641",1,0,1,0,0,1
"ORG02308","ORG00786",1,0,1,0,0,1
"ORG02308","ORG01588",1,0,1,0,0,1
"ORG02308","ORG01698",1,0,1,0,0,1
"ORG02308","ORG01145",1,0,1,0,0,1
"ORG02308","ORG00589",1,0,1,0,0,1
"ORG02308","ORG00755",1,0,1,0,0,1
"ORG02308","ORG01143",1,1,0,0,0,1
"ORG02308","ORG00463",1,0,1,0,0,1
"ORG02308","ORG01871",1,0,1,0,0,1
"ORG02308","ORG00191",1,0,1,0,0,1
"ORG02308","ORG01123",1,0,1,0,0,1
"ORG02308","ORG01937",1,0,1,0,0,1
"ORG02308","ORG00938",1,0,1,0,0,1
"ORG02308","ORG01353",1,0,1,0,0,1
"ORG02308","ORG00125",1,0,1,0,0,1
"ORG02308","ORG01396",1,0,1,0,0,1
"ORG02308","ORG00933",1,0,1,0,0,1
"ORG02308","ORG02061",1,0,1,0,0,1
"ORG02308","ORG02442",2,2,0,0,0,1
"ORG02308","ORG02446",1,1,0,0,0,1
"ORG02308","ORG01817",1,1,0,0,0,1
"ORG02308","ORG02537",1,1,0,0,0,1
"ORG02308","ORG02259",1,1,0,0,0,1
"ORG02308","ORG02594",1,1,0,0,0,1
"ORG02308","ORG02630",1,1,0,0,0,1
"ORG02308","ORG01152",1,1,0,0,0,1
"ORG02308","ORG01069",1,1,0,0,0,1
"ORG02308","ORG00862",1,1,0,0,0,1
"ORG02308","ORG02205",1,1,0,0,0,1
"ORG02308","ORG02400",1,1,0,0,0,1
"ORG02308","ORG01052",1,1,0,0,0,1
"ORG02308","ORG01474",1,1,0,0,0,1
"ORG02308","ORG00222",3,3,0,0,0,1
"ORG02308","ORG02330",5,5,0,0,0,1
"ORG02308","ORG00348",1,1,0,0,0,1
"ORG02308","ORG01629",1,1,0,0,0,1
"ORG02308","ORG02016",2,2,0,0,0,1
"ORG02308","ORG00536",1,1,0,0,0,1
"ORG02308","ORG00084",1,1,0,0,0,1
"ORG02308","ORG02534",1,1,0,0,0,1
"ORG02308","ORG02612",1,1,0,0,0,1
"ORG02308","ORG00336",1,1,0,0,0,1
"ORG02308","ORG01078",1,1,0,0,0,1
"ORG02308","ORG01155",1,1,0,0,0,1
"ORG02308","ORG00224",1,1,0,0,0,1
"ORG02308","ORG00246",3,3,0,0,0,1
"ORG02308","ORG02112",1,1,0,0,0,1
"ORG02308","ORG02558",1,1,0,0,0,1
"ORG02308","ORG02310",1,0,0,0,1,1
"ORG02308","ORG01427",1,0,0,0,1,1
"ORG02308","ORG02197",1,1,0,0,0,1
"ORG02308","ORG02401",1,1,0,0,0,1
"ORG02308","ORG01905",1,1,0,0,0,1
"ORG02308","ORG01821",1,1,0,0,0,1
"ORG02308","ORG00240",1,1,0,0,0,1
"ORG02308","ORG01712",1,1,0,0,0,1
"ORG02308","ORG02664",1,1,0,0,0,1
"ORG02308","ORG00333",1,1,0,0,0,1
"ORG02308","ORG00760",1,1,0,0,0,1
"ORG02308","ORG02019",2,2,0,0,0,1
"ORG02308","ORG02359",1,1,0,0,0,1
"ORG02308","ORG00261",2,2,0,0,0,1
"ORG02308","ORG01158",1,1,0,0,0,1
"ORG02308","ORG01990",2,2,0,0,0,1
"ORG02308","ORG01931",2,2,0,0,0,1
"ORG02308","ORG01226",1,1,0,0,0,1
"ORG02308","ORG01802",1,1,0,0,0,1
"ORG02308","ORG01565",1,1,0,0,0,1
"ORG02308","ORG02325",1,0,0,0,1,1
"ORG02308","ORG01707",1,0,0,0,1,1
"ORG02308","ORG02511",1,1,0,0,0,1
"ORG02308","ORG02198",1,1,0,0,0,1
"ORG02308","ORG02144",1,1,0,0,0,1
"ORG02308","ORG02362",1,1,0,0,0,1
"ORG02308","ORG00545",1,1,0,0,0,1
"ORG02308","ORG01988",1,1,0,0,0,1
"ORG02308","ORG01662",1,1,0,0,0,1
"ORG02308","ORG02425",1,1,0,0,0,1
"ORG02308","ORG01738",2,2,0,0,0,1
"ORG02308","ORG01914",1,1,0,0,0,1
"ORG02308","ORG00176",1,1,0,0,0,1
"ORG02308","ORG00826",1,1,0,0,0,1
"ORG02308","ORG01057",2,2,0,0,0,1
"ORG02308","ORG02379",1,1,0,0,0,1
"ORG02308","ORG01157",1,1,0,0,0,1
"ORG02308","ORG00316",1,1,0,0,0,1
"ORG02308","ORG00514",1,1,0,0,0,1
"ORG02308","ORG01526",1,1,0,0,0,1
"ORG02308","ORG01981",1,1,0,0,0,1
"ORG02308","ORG01046",1,1,0,0,0,1
"ORG02308","ORG02331",1,1,0,0,0,1
"ORG02308","ORG00775",1,0,0,0,1,1
"ORG02308","ORG02354",2,2,0,0,0,1
"ORG02308","ORG00306",1,1,0,0,0,1
"ORG02308","ORG01982",1,1,0,0,0,1
"ORG02308","ORG01688",1,1,0,0,0,1
"ORG02308","ORG01464",1,1,0,0,0,1
"ORG02308","ORG00907",1,1,0,0,0,1
"ORG02308","ORG02145",1,1,0,0,0,1
"ORG02308","ORG00375",1,1,0,0,0,1
"ORG02308","ORG02194",1,1,0,0,0,1
"ORG02308","ORG01713",1,1,0,0,0,1
"ORG02308","ORG01564",2,2,0,0,0,1
"ORG02308","ORG00961",3,3,0,0,0,1
"ORG02308","ORG02008",2,2,0,0,0,1
"ORG02308","ORG00472",1,1,0,0,0,1
"ORG02308","ORG01721",1,1,0,0,0,1
"ORG02308","ORG01017",1,1,0,0,0,1
"ORG02308","ORG01054",1,0,0,0,1,1
"ORG02308","ORG02279",1,1,0,0,0,1
"ORG02308","ORG02246",1,1,0,0,0,1
"ORG02308","ORG02020",1,1,0,0,0,1
"ORG02308","ORG02444",1,1,0,0,0,1
"ORG02308","ORG02168",1,1,0,0,0,1
"ORG02308","ORG01154",1,1,0,0,0,1
"ORG02308","ORG01654",1,1,0,0,0,1
"ORG02308","ORG02608",1,1,0,0,0,1
"ORG02308","ORG00535",1,1,0,0,0,1
"ORG02308","ORG00500",1,1,0,0,0,1
"ORG02308","ORG01819",1,1,0,0,0,1
"ORG02308","ORG02430",1,1,0,0,0,1
"ORG02308","ORG01156",1,1,0,0,0,1
"ORG02308","ORG02200",1,1,0,0,0,1
"ORG02308","ORG00247",1,1,0,0,0,1
"ORG02308","ORG02411",1,1,0,0,0,1
"ORG02308","ORG01731",1,1,0,0,0,1
"ORG02308","ORG00800",1,0,0,0,1,1
"ORG02308","ORG01060",1,1,0,0,0,1
"ORG02308","ORG01129",1,1,0,0,0,1
"ORG02308","ORG02461",1,1,0,0,0,1
"ORG02308","ORG00175",1,1,0,0,0,1
"ORG02308","ORG02445",1,1,0,0,0,1
"ORG02308","ORG01863",1,1,0,0,0,1
"ORG02308","ORG02357",1,1,0,0,0,1
"ORG02308","ORG01429",1,1,0,0,0,1
"ORG02308","ORG01021",1,1,0,0,0,1
"ORG02308","ORG01067",1,1,0,0,0,1
"ORG02308","ORG01572",2,2,0,0,0,1
"ORG02308","ORG02622",1,1,0,0,0,1
"ORG02308","ORG00353",1,1,0,0,0,1
"ORG02308","ORG02199",1,1,0,0,0,1
"ORG02308","ORG01873",1,1,0,0,0,1
"ORG02308","ORG02448",1,1,0,0,0,1
"ORG02308","ORG00327",1,1,0,0,0,1
"ORG02308","ORG02700",1,1,0,0,0,1
"ORG02308","ORG02625",6,6,0,0,0,1
"ORG02308","ORG00398",1,1,0,0,0,1
"ORG02308","ORG01164",1,1,0,0,0,1
"ORG02308","ORG00264",1,1,0,0,0,1
"ORG02308","ORG01022",1,1,0,0,0,1
"ORG02308","ORG01831",1,1,0,0,0,1
"ORG02308","ORG02447",1,1,0,0,0,1
"ORG02308","ORG00239",1,1,0,0,0,1
"ORG02308","ORG00331",1,1,0,0,0,1
"ORG02308","ORG02583",1,1,0,0,0,1
"ORG02308","ORG00390",1,1,0,0,0,1
"ORG02308","ORG00409",1,1,0,0,0,1
"ORG02308","ORG00962",2,2,0,0,0,1
"ORG02308","ORG01992",1,1,0,0,0,1
"ORG02308","ORG01043",1,1,0,0,0,1
"ORG02308","ORG01676",1,1,0,0,0,1
"ORG02308","ORG00639",1,1,0,0,0,1
"ORG02308","ORG02441",1,1,0,0,0,1
"ORG02308","ORG01186",1,1,0,0,0,1
"ORG02308","ORG01127",1,1,0,0,0,1
"ORG02308","ORG01068",1,1,0,0,0,1
"ORG02308","ORG01058",1,1,0,0,0,1
"ORG02308","ORG00963",1,1,0,0,0,1
"ORG02308","ORG01605",1,1,0,0,0,1
"ORG02308","ORG02687",1,1,0,0,0,1
"ORG02308","ORG00712",1,1,0,0,0,1
"ORG02308","ORG01993",1,1,0,0,0,1
"ORG02308","ORG01061",1,1,0,0,0,1
"ORG02308","ORG01056",1,1,0,0,0,1
"ORG02308","ORG01126",1,1,0,0,0,1
"ORG02308","ORG00226",1,1,0,0,0,1
"ORG02308","ORG01942",1,1,0,0,0,1
"ORG02308","ORG01881",1,1,0,0,0,1
"ORG02308","ORG02312",1,1,0,0,0,1
"ORG02308","ORG00783",1,1,0,0,0,1
"ORG02308","ORG02699",1,1,0,0,0,1
"ORG02308","ORG01059",1,1,0,0,0,1
"ORG02308","ORG01938",1,1,0,0,0,1
"ORG02308","ORG00654",1,1,0,0,0,1
"ORG02308","ORG01227",1,1,0,0,0,1
"ORG02308","ORG00757",1,1,0,0,0,1
"ORG02308","ORG00659",1,1,0,0,0,1
"ORG02308","ORG01159",1,1,0,0,0,1
"ORG02308","ORG01780",1,1,0,0,0,1
"ORG02308","ORG01841",1,1,0,0,0,1
"ORG02308","ORG01438",1,1,0,0,0,1
"ORG02308","ORG01842",1,1,0,0,0,1
"ORG02308","ORG01762",1,1,0,0,0,1
"ORG02308","ORG01476",1,1,0,0,0,1
"ORG02308","ORG00640",1,1,0,0,0,1
"ORG02308","ORG02229",1,1,0,0,0,1
"ORG02308","ORG01443",1,1,0,0,0,1
"ORG02308","ORG01828",1,1,0,0,0,1
"ORG02308","ORG01425",1,1,0,0,0,1
"ORG02308","ORG01854",1,1,0,0,0,1
"ORG02308","ORG01855",1,1,0,0,0,1
"ORG02308","ORG02659",1,1,0,0,0,1
"ORG02308","ORG01230",1,1,0,0,0,1
"ORG01084","ORG01084",1,0,0,0,1,1
"ORG01084","ORG01251",1,0,0,0,1,1
"ORG01084","ORG00799",1,0,0,0,1,1
"ORG01084","ORG01899",1,0,0,0,1,1
"ORG01084","ORG01100",1,0,0,0,1,1
"ORG01084","ORG01319",1,0,0,0,1,1
"ORG01084","ORG01279",1,0,0,0,1,1
"ORG01084","ORG01320",1,0,0,0,1,1
"ORG01084","ORG01110",1,0,0,0,1,1
"ORG01084","ORG02230",1,0,0,0,1,1
"ORG01084","ORG01380",1,0,0,0,1,1
"ORG01084","ORG01309",1,0,0,0,1,1
"ORG01084","ORG01748",1,0,0,0,1,1
"ORG01084","ORG00746",1,0,0,0,1,1
"ORG01084","ORG01879",1,0,0,0,1,1
"ORG01084","ORG00473",1,0,0,0,1,1
"ORG01084","ORG01310",1,0,0,0,1,1
"ORG01084","ORG01312",1,0,0,0,1,1
"ORG00808","ORG00808",3,2,0,0,1,1
"ORG00808","ORG01251",1,0,0,0,1,1
"ORG00808","ORG01661",1,0,0,0,1,1
"ORG00808","ORG02573",1,0,0,0,1,1
"ORG00808","ORG02082",1,1,0,0,0,1
"ORG00808","ORG00625",1,0,0,0,1,1
"ORG00808","ORG00083",1,1,0,0,0,1
"ORG00808","ORG00581",1,0,0,0,1,1
"ORG00808","ORG01667",1,1,0,0,0,1
"ORG00808","ORG00413",1,0,0,0,1,1
"ORG00808","ORG00414",1,0,0,0,1,1
"ORG00808","ORG02178",1,0,0,0,1,1
"ORG00808","ORG02453",1,0,0,0,1,1
"ORG00808","ORG01184",1,0,0,0,1,1
"ORG00808","ORG00512",1,0,0,0,1,1
"ORG00808","ORG02252",1,1,0,0,0,1
"ORG00808","ORG00400",1,1,0,0,0,1
"ORG00808","ORG02245",1,1,0,0,0,1
"ORG00808","ORG01723",1,1,0,0,0,1
"ORG00808","ORG01529",1,1,0,0,0,1
"ORG00808","ORG01135",1,1,0,0,0,1
"ORG00808","ORG00760",1,1,0,0,0,1
"ORG00808","ORG00923",1,1,0,0,0,1
"ORG00808","ORG00742",1,1,0,0,0,1
"ORG00808","ORG02554",1,1,0,0,0,1
"ORG00808","ORG00094",1,1,0,0,0,1
"ORG00808","ORG02529",1,1,0,0,0,1
"ORG02287","ORG02287",1,0,0,0,1,1
"ORG02287","ORG02081",1,0,0,0,1,1
"ORG02287","ORG01065",1,0,0,0,1,1
"ORG02287","ORG02193",1,0,0,0,1,1
"ORG00975","ORG00975",4,0,2,0,2,1
"ORG00975","ORG02573",1,0,0,0,1,1
"ORG00975","ORG00978",1,0,0,0,1,1
"ORG00975","ORG00896",1,0,0,0,1,1
"ORG00975","ORG02663",1,0,0,0,1,1
"ORG00975","ORG01413",1,0,1,0,0,1
"ORG00975","ORG01510",1,0,0,0,1,1
"ORG00975","ORG00977",1,0,1,0,0,1
"ORG00975","ORG00884",1,0,0,0,1,1
"ORG00975","ORG01716",1,0,0,0,1,1
"ORG00975","ORG00980",1,0,1,0,0,1
"ORG00975","ORG01486",1,0,0,0,1,1
"ORG00975","ORG00360",1,0,0,0,1,1
"ORG00975","ORG00976",1,0,1,0,0,1
"ORG00975","ORG01485",1,0,0,0,1,1
"ORG00975","ORG00979",1,0,1,0,0,1
"ORG00975","ORG02415",1,0,0,0,1,1
"ORG00975","ORG00425",1,0,1,0,0,1
"ORG00975","ORG00061",1,0,0,0,1,1
"ORG00975","ORG01201",1,0,1,0,0,1
"ORG00975","ORG00371",1,0,0,0,1,1
"ORG02476","ORG02476",1,0,0,0,1,1
"ORG02476","ORG01519",1,0,0,0,1,1
"ORG02476","ORG00198",1,0,0,0,1,1
"ORG02476","ORG01402",1,0,0,0,1,1
"ORG00023","ORG00023",2,0,1,0,1,1
"ORG00023","ORG01251",2,0,1,0,1,1
"ORG00023","ORG02084",1,0,1,0,0,1
"ORG00023","ORG00087",1,0,0,0,1,1
"ORG00023","ORG00364",1,0,1,0,0,1
"ORG00023","ORG01120",1,0,1,0,0,1
"ORG00023","ORG00832",1,0,1,0,0,1
"ORG00023","ORG00138",1,0,0,0,1,1
"ORG00023","ORG01958",1,0,1,0,0,1
"ORG00023","ORG00421",1,0,1,0,0,1
"ORG00023","ORG00746",1,0,1,0,0,1
"ORG00023","ORG01371",1,0,1,0,0,1
"ORG00023","ORG02088",1,0,1,0,0,1
"ORG00023","ORG00833",1,0,1,0,0,1
"ORG00559","ORG00559",2,0,0,0,2,1
"ORG00559","ORG01857",1,0,0,0,1,1
"ORG00559","ORG00531",1,0,0,0,1,1
"ORG00559","ORG01509",1,0,0,0,1,1
"ORG00559","ORG00572",1,0,0,0,1,1
"ORG00559","ORG00587",1,0,0,0,1,1
"ORG00559","ORG01546",1,0,0,0,1,1
"ORG00559","ORG01508",1,0,0,0,1,1
"ORG00559","ORG01481",1,0,0,0,1,1
"ORG00559","ORG01095",1,0,0,0,1,1
"ORG00559","ORG01494",1,0,0,0,1,1
"ORG00559","ORG01272",1,0,0,0,1,1
"ORG00559","ORG00220",1,0,0,0,1,1
"ORG00559","ORG01591",1,0,0,0,1,1
"ORG00559","ORG00515",1,0,0,0,1,1
"ORG00559","ORG02275",1,0,0,0,1,1
"ORG02315","ORG02315",6,2,3,0,1,1
"ORG02315","ORG01251",2,0,1,0,1,1
"ORG02315","ORG01500",1,1,0,0,0,1
"ORG02315","ORG00797",2,0,2,0,0,1
"ORG02315","ORG02585",2,2,0,0,0,1
"ORG02315","ORG00777",1,0,1,0,0,1
"ORG02315","ORG02328",1,0,0,0,1,1
"ORG02315","ORG01141",2,0,2,0,0,1
"ORG02315","ORG01768",2,2,0,0,0,1
"ORG02315","ORG02663",1,1,0,0,0,1
"ORG02315","ORG02586",1,0,1,0,0,1
"ORG02315","ORG00219",2,0,2,0,0,1
"ORG02315","ORG00181",1,0,1,0,0,1
"ORG02315","ORG01506",1,0,1,0,0,1
"ORG02315","ORG01511",1,0,1,0,0,1
"ORG02315","ORG01063",1,1,0,0,0,1
"ORG02315","ORG01313",2,0,2,0,0,1
"ORG02315","ORG02602",2,0,1,0,1,1
"ORG02315","ORG00695",1,1,0,0,0,1
"ORG02315","ORG00139",2,0,1,0,1,1
"ORG02315","ORG01621",1,0,1,0,0,1
"ORG02315","ORG01333",2,0,2,0,0,1
"ORG02315","ORG01329",2,0,2,0,0,1
"ORG02315","ORG00136",2,0,1,0,1,1
"ORG02315","ORG00798",1,0,1,0,0,1
"ORG02315","ORG02296",1,0,1,0,0,1
"ORG02315","ORG00698",2,0,2,0,0,1
"ORG02315","ORG00924",1,0,1,0,0,1
"ORG02315","ORG02673",1,1,0,0,0,1
"ORG02315","ORG01113",1,0,1,0,0,1
"ORG02315","ORG00487",1,0,1,0,0,1
"ORG02315","ORG01317",1,0,1,0,0,1
"ORG02315","ORG00449",1,0,0,0,1,1
"ORG02315","ORG01319",2,0,2,0,0,1
"ORG02315","ORG00779",1,0,1,0,0,1
"ORG02315","ORG00541",1,0,1,0,0,1
"ORG02315","ORG00294",1,0,1,0,0,1
"ORG02315","ORG00079",1,0,1,0,0,1
"ORG02315","ORG01910",1,0,1,0,0,1
"ORG02315","ORG01092",2,0,1,0,1,1
"ORG02315","ORG02028",1,0,1,0,0,1
"ORG02315","ORG02230",3,0,2,0,1,1
"ORG02315","ORG01896",2,0,2,0,0,1
"ORG02315","ORG00660",2,0,2,0,0,1
"ORG02315","ORG01380",2,0,1,0,1,1
"ORG02315","ORG01341",1,0,0,0,1,1
"ORG02315","ORG00746",1,0,1,0,0,1
"ORG02315","ORG01262",1,0,1,0,0,1
"ORG02315","ORG01378",1,0,0,0,1,1
"ORG02315","ORG01970",1,0,0,0,1,1
"ORG02315","ORG00144",1,0,1,0,0,1
"ORG02315","ORG01118",1,0,1,0,0,1
"ORG02315","ORG01650",2,0,1,0,1,1
"ORG02315","ORG01700",1,0,0,0,1,1
"ORG02315","ORG01432",1,0,0,0,1,1
"ORG02315","ORG00326",2,0,2,0,0,1
"ORG02315","ORG01283",1,0,1,0,0,1
"ORG02315","ORG00122",1,0,0,0,1,1
"ORG02315","ORG00155",1,0,0,0,1,1
"ORG02315","ORG00462",1,0,1,0,0,1
"ORG02315","ORG02252",1,0,1,0,0,1
"ORG02315","ORG02462",1,0,1,0,0,1
"ORG02315","ORG01642",1,0,1,0,0,1
"ORG02315","ORG02071",1,0,0,0,1,1
"ORG02315","ORG02458",1,0,0,0,1,1
"ORG02315","ORG00168",1,0,1,0,0,1
"ORG02315","ORG02479",1,1,0,0,0,1
"ORG02315","ORG01558",1,1,0,0,0,1
"ORG02315","ORG01559",1,1,0,0,0,1
"ORG02315","ORG01819",1,1,0,0,0,1
"ORG02315","ORG01064",1,1,0,0,0,1
"ORG02315","ORG01560",1,1,0,0,0,1
"ORG02315","ORG01070",1,1,0,0,0,1
"ORG02315","ORG00225",1,1,0,0,0,1
"ORG00093","ORG00093",1,0,0,0,1,1
"ORG00093","ORG01251",1,0,0,0,1,1
"ORG00093","ORG00827",1,0,0,0,1,1
"ORG00093","ORG00828",1,0,0,0,1,1
"ORG00093","ORG00429",1,0,0,0,1,1
"ORG00093","ORG00408",1,0,0,0,1,1
"ORG00093","ORG01349",1,0,0,0,1,1
"ORG00093","ORG01657",1,0,0,0,1,1
"ORG00093","ORG02230",1,0,0,0,1,1
"ORG00093","ORG01959",1,0,0,0,1,1
"ORG00093","ORG01703",1,0,0,0,1,1
"ORG00093","ORG01185",1,0,0,0,1,1
"ORG00093","ORG02677",1,0,0,0,1,1
"ORG00093","ORG00135",1,0,0,0,1,1
"ORG00093","ORG02104",1,0,0,0,1,1
"ORG00093","ORG01181",1,0,0,0,1,1
"ORG00072","ORG00072",2,1,0,0,1,1
"ORG00072","ORG02213",1,0,0,0,1,1
"ORG00072","ORG00778",1,0,0,0,1,1
"ORG00072","ORG00532",1,0,0,0,1,1
"ORG00072","ORG00715",1,0,0,0,1,1
"ORG00072","ORG01276",1,0,0,0,1,1
"ORG00072","ORG01330",1,0,0,0,1,1
"ORG00072","ORG01033",1,0,0,0,1,1
"ORG00072","ORG01370",1,0,0,0,1,1
"ORG00072","ORG00917",1,0,0,0,1,1
"ORG00072","ORG02422",1,0,0,0,1,1
"ORG00072","ORG00263",1,0,0,0,1,1
"ORG00072","ORG02217",1,0,0,0,1,1
"ORG00072","ORG00376",1,0,0,0,1,1
"ORG00072","ORG01949",1,0,0,0,1,1
"ORG00072","ORG00588",1,1,0,0,0,1
"ORG00072","ORG01644",1,1,0,0,0,1
"ORG00072","ORG01445",1,1,0,0,0,1
"ORG00072","ORG01645",1,1,0,0,0,1
"ORG00072","ORG00776",1,1,0,0,0,1
"ORG00072","ORG01717",1,1,0,0,0,1
"ORG01009","ORG01009",2,0,1,0,1,1
"ORG01009","ORG01251",2,0,1,0,1,1
"ORG01009","ORG01018",1,0,0,0,1,1
"ORG01009","ORG00985",1,0,1,0,0,1
"ORG01009","ORG02663",1,0,1,0,0,1
"ORG01009","ORG00205",1,0,0,0,1,1
"ORG01009","ORG00698",1,0,1,0,0,1
"ORG01009","ORG00672",1,0,1,0,0,1
"ORG01009","ORG00598",1,0,0,0,1,1
"ORG01009","ORG00487",2,0,1,0,1,1
"ORG01009","ORG00921",1,0,1,0,0,1
"ORG01009","ORG01008",1,0,1,0,0,1
"ORG01009","ORG01274",1,0,0,0,1,1
"ORG01009","ORG01088",1,0,0,0,1,1
"ORG01009","ORG00597",1,0,1,0,0,1
"ORG01009","ORG00415",1,0,0,0,1,1
"ORG01009","ORG02132",1,0,1,0,0,1
"ORG01009","ORG00599",1,0,1,0,0,1
"ORG01009","ORG01201",1,0,0,0,1,1
"ORG01009","ORG01357",1,0,0,0,1,1
"ORG01009","ORG01356",1,0,0,0,1,1
"ORG01009","ORG01273",1,0,1,0,0,1
"ORG01009","ORG01322",1,0,1,0,0,1
"ORG01009","ORG01339",1,0,1,0,0,1
"ORG01009","ORG02148",1,0,1,0,0,1
"ORG00040","ORG00040",5,3,1,0,1,1
"ORG00040","ORG01251",1,0,1,0,0,1
"ORG00040","ORG02585",1,1,0,0,0,1
"ORG00040","ORG01151",1,0,0,0,1,1
"ORG00040","ORG01768",2,2,0,0,0,1
"ORG00040","ORG00850",1,0,1,0,0,1
"ORG00040","ORG00431",1,0,0,0,1,1
"ORG00040","ORG00034",1,0,1,0,0,1
"ORG00040","ORG00698",1,0,0,0,1,1
"ORG00040","ORG01120",1,0,0,0,1,1
"ORG00040","ORG00855",1,0,1,0,0,1
"ORG00040","ORG00857",1,0,1,0,0,1
"ORG00040","ORG01104",1,0,0,0,1,1
"ORG00040","ORG02606",1,0,1,0,0,1
"ORG00040","ORG01270",1,0,0,0,1,1
"ORG00040","ORG00046",1,0,1,0,0,1
"ORG00040","ORG02086",1,0,1,0,0,1
"ORG00040","ORG00036",1,1,0,0,0,1
"ORG00040","ORG02536",1,1,0,0,0,1
"ORG00040","ORG02627",1,1,0,0,0,1
"ORG00040","ORG02141",1,1,0,0,0,1
"ORG00040","ORG02534",1,1,0,0,0,1
"ORG00040","ORG02570",1,1,0,0,0,1
"ORG00040","ORG01770",1,1,0,0,0,1
"ORG00040","ORG01075",1,1,0,0,0,1
"ORG00040","ORG02571",1,1,0,0,0,1
"ORG00040","ORG01792",2,2,0,0,0,1
"ORG00040","ORG02569",1,1,0,0,0,1
"ORG00040","ORG01681",1,1,0,0,0,1
"ORG00040","ORG02572",1,1,0,0,0,1
"ORG00040","ORG00838",1,1,0,0,0,1
"ORG00040","ORG00313",1,1,0,0,0,1
"ORG00040","ORG00841",1,1,0,0,0,1
"ORG00040","ORG00852",1,1,0,0,0,1
"ORG00040","ORG01811",1,1,0,0,0,1
"ORG00040","ORG01769",1,1,0,0,0,1
"ORG01857","ORG00559",1,0,0,0,1,1
